Cod_setor,Situacao_setor,V062,V063,V064,V065,V066,V067,V068,V069,V070,V071,V072,V073,V074,V075,V076,V077,V078,V079,V080,V081,V082,V083,V084,V085,V086,V087,V088,V089,V090,V091,V092,V093,V094,V095,V096,V097,V098,V099,homens,mulheres
251270505000021,1,14,21,19,14,9,8,9,0,1,0,0,0,0,14,12,5,2,0,0,12,21,8,8,6,5,10,9,8,1,1,0,0,3,5,0,0,0,0,128,97
251270505000022,1,18,26,27,26,7,6,9,0,0,0,0,0,0,18,17,7,4,0,1,19,14,12,12,6,5,8,12,6,3,1,0,0,7,2,2,1,0,0,166,110
251270505000023,1,40,44,44,25,6,8,15,3,0,0,0,0,0,37,19,12,5,2,0,15,17,7,4,3,3,19,7,4,1,1,0,0,8,4,1,0,0,0,260,94
251270505000024,1,32,53,51,28,13,7,14,0,0,0,0,0,0,32,26,15,4,1,0,17,14,12,11,6,5,12,11,5,1,0,0,0,6,4,1,0,0,0,276,105
251270505000025,1,22,46,31,25,9,6,9,1,0,0,0,0,0,21,25,9,2,1,0,25,11,7,6,0,0,16,15,0,0,1,0,0,10,0,1,0,0,0,207,92
251270505000026,1,25,34,30,14,9,12,9,0,0,0,0,0,0,25,16,12,2,1,0,23,20,16,4,2,6,16,16,6,5,0,0,0,7,4,0,0,0,0,189,125
251270505000027,1,35,41,31,22,14,13,14,3,0,0,0,0,0,32,18,11,1,2,0,22,27,23,12,6,5,16,15,9,3,0,0,0,7,1,2,0,0,0,237,148
251270505000028,4,7,13,12,8,8,4,14,1,0,0,0,0,0,6,6,3,0,1,0,10,7,6,8,5,3,4,7,2,1,1,0,0,3,1,1,0,1,0,83,60
251272105000001,1,27,30,29,30,8,6,16,0,0,0,0,0,0,27,9,2,3,1,0,16,18,13,2,3,1,20,11,6,2,0,0,0,5,3,0,1,0,0,188,101
251272105000002,8,7,13,4,6,0,2,6,1,1,0,0,0,0,6,4,1,1,0,0,12,8,8,6,2,4,3,9,5,1,3,0,0,3,0,0,0,0,0,52,64
251272105000003,8,8,12,13,1,2,2,4,1,0,0,0,0,0,7,8,1,0,0,0,1,2,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,59,10
251272105000004,8,2,6,12,9,3,2,6,0,1,0,0,0,0,2,2,3,1,0,0,7,0,5,3,0,1,3,5,0,1,1,0,0,2,0,0,0,0,0,49,28
251272105000005,8,2,1,0,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
251272105000006,8,39,45,31,25,14,16,17,3,0,0,0,0,0,36,21,3,1,2,0,11,10,7,8,4,1,7,7,6,1,0,0,0,4,0,1,0,1,0,253,68
251272105000007,8,17,20,17,10,1,4,7,0,0,1,0,0,0,17,8,3,0,0,0,6,5,2,1,1,1,6,5,2,1,0,0,0,1,2,0,0,0,0,105,33
251272105000008,1,41,32,34,17,8,4,14,1,0,1,0,0,0,40,15,3,2,0,0,22,11,16,2,3,2,14,15,4,3,0,0,0,7,1,0,1,0,0,212,101
251272105000009,1,19,18,16,12,5,0,18,3,0,0,1,0,0,16,9,4,2,0,0,30,28,36,20,6,5,13,24,8,11,2,0,0,6,4,1,1,0,0,123,195
251272105000010,8,9,26,15,6,1,6,8,0,0,0,0,0,0,9,12,5,3,0,0,6,13,3,1,2,1,7,4,2,1,0,0,0,2,2,0,0,0,0,100,44
251272105000011,8,27,32,31,21,9,9,12,0,1,0,0,0,0,27,13,7,1,1,0,17,13,7,1,5,0,5,11,8,1,0,0,0,6,1,0,0,0,0,191,75
251272105000012,8,7,12,6,10,6,4,4,0,0,0,0,0,0,7,3,1,0,0,0,3,5,0,1,2,4,4,3,3,0,0,0,0,0,0,0,0,0,0,60,25
251272105000013,5,36,32,25,12,7,2,12,0,0,0,0,0,0,36,11,6,0,1,0,10,5,6,2,3,0,15,6,1,1,1,0,0,4,2,0,0,1,0,180,57
251274705000001,1,42,55,40,25,7,9,12,2,0,0,0,0,0,40,24,7,1,0,0,34,34,32,10,7,4,39,23,18,9,1,0,0,11,4,0,0,0,0,264,226
251274705000002,1,36,42,34,22,12,8,10,1,0,0,0,0,0,35,21,13,2,1,0,24,22,22,9,8,1,14,12,5,1,0,0,0,12,3,1,0,0,0,237,134
251274705000003,8,11,20,17,4,2,7,6,0,0,0,0,0,0,11,8,1,1,0,0,6,6,3,4,2,2,1,4,2,0,1,0,0,2,0,1,0,0,0,88,34
251274705000004,8,17,23,30,26,11,17,6,1,0,0,0,0,0,16,13,4,2,0,0,2,6,3,2,3,2,5,0,2,2,1,0,0,2,0,0,0,0,0,166,30
251274705000005,5,4,14,4,5,5,1,6,0,0,0,0,0,0,4,8,2,1,0,0,4,6,8,6,1,4,4,3,4,2,0,0,0,1,1,0,0,0,0,54,44
251275405000001,1,11,25,18,15,2,1,3,1,0,0,0,0,0,10,10,3,3,0,0,22,24,26,11,5,5,15,20,9,8,0,0,0,2,3,0,0,0,0,102,150
251275405000002,1,13,18,11,6,1,1,11,1,0,0,0,0,0,12,10,2,0,0,0,51,63,48,22,7,10,7,43,29,11,5,0,1,8,2,0,0,0,0,86,307
251275405000003,1,29,55,46,19,10,7,25,1,0,0,0,0,0,28,21,11,1,0,0,29,31,32,13,6,10,27,22,13,4,2,1,0,7,1,3,1,0,0,253,202
251275405000004,8,14,13,11,8,4,4,7,2,0,0,0,0,0,12,6,5,2,2,0,9,21,14,5,3,9,12,9,10,2,1,0,0,0,2,0,0,1,0,90,98
251275405000005,8,36,27,31,13,8,8,18,2,0,0,0,0,0,34,14,6,2,0,1,15,10,4,6,1,1,9,8,2,1,1,0,0,7,0,1,0,0,0,200,66
251275405000006,8,12,6,5,4,2,0,5,0,0,0,0,0,0,12,2,0,0,1,0,3,2,2,1,0,0,7,2,1,0,0,0,0,1,0,0,0,0,0,49,19
251275405000007,5,16,19,13,11,0,2,3,0,0,0,0,0,0,16,13,3,1,0,0,9,11,12,7,2,3,10,7,1,2,0,0,0,2,2,0,0,0,0,97,68
251276205000001,1,33,41,37,20,8,7,6,2,0,0,0,0,0,31,14,9,2,0,0,18,19,15,7,0,1,18,12,10,2,1,0,0,6,3,0,0,0,0,210,112
251276205000002,8,60,79,62,42,19,10,20,3,2,1,0,0,0,57,33,14,4,1,0,11,23,15,10,7,2,15,4,8,2,0,0,0,7,4,0,0,0,0,407,108
251276205000003,8,11,20,24,12,7,3,4,3,1,0,0,0,0,8,7,5,0,0,0,6,14,7,3,1,0,6,6,6,2,0,0,0,0,2,0,0,0,0,105,53
251276205000004,8,19,25,29,18,11,15,9,2,0,0,0,0,0,17,11,6,4,1,0,11,6,6,3,3,3,4,11,2,0,0,0,0,0,1,0,1,0,0,167,51
251276205000005,5,9,14,10,4,4,9,5,0,0,0,0,0,0,9,6,2,0,0,1,1,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,73,7
251276205000006,5,7,14,11,6,2,4,5,0,0,0,0,0,0,7,5,2,1,0,1,2,3,4,2,2,1,0,2,1,0,0,0,0,0,0,1,0,0,0,65,18
251276205000007,1,18,33,20,10,5,4,8,0,0,0,0,0,0,18,20,3,0,0,0,15,11,12,6,4,2,6,11,5,2,0,0,0,4,2,2,1,0,0,139,83
251276205000008,8,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3
251278805000001,1,6,13,12,16,2,7,5,0,2,0,0,0,0,6,8,2,1,0,1,17,36,20,7,7,5,8,11,17,6,1,0,0,6,4,1,0,0,0,81,146
251278805000002,8,16,20,23,6,10,9,17,2,0,0,0,0,0,14,6,4,2,1,0,7,16,5,7,1,6,3,6,4,1,1,0,0,1,0,0,0,0,0,130,58
251278805000003,1,8,17,20,8,7,4,13,1,1,0,0,0,0,7,10,5,0,0,0,20,22,16,14,4,4,9,15,7,5,0,0,0,5,6,0,0,0,0,101,127
251280405000001,1,25,65,53,37,13,18,11,3,1,0,1,0,0,22,24,19,5,2,0,23,20,24,17,8,5,9,14,6,6,1,0,0,9,2,0,0,1,0,299,145
251280405000002,1,33,54,45,25,10,11,8,2,1,0,0,0,0,31,18,10,1,1,0,15,16,9,3,3,6,6,10,5,4,1,1,1,5,2,0,0,0,0,250,87
251280405000003,1,11,18,23,12,2,6,7,0,0,0,0,0,0,11,6,4,0,0,0,35,68,50,20,11,5,6,25,40,8,2,0,0,10,3,0,0,0,0,100,283
251280405000004,8,23,34,33,23,9,8,9,2,0,0,0,0,0,21,11,6,3,0,0,8,11,7,12,4,1,7,6,4,0,1,0,0,2,0,1,1,0,0,182,65
251280405000005,8,12,16,13,7,5,6,9,2,0,1,0,0,0,10,7,0,2,1,0,20,24,32,15,6,4,7,17,14,13,1,1,0,3,0,0,0,0,0,91,157
251280405000006,8,15,19,16,8,10,4,1,0,0,0,0,0,0,15,8,3,2,0,0,3,4,2,3,1,0,2,2,1,1,1,0,0,1,0,0,0,0,0,101,21
251280405000007,8,4,12,18,6,2,2,7,1,1,0,0,0,0,3,8,1,0,1,0,1,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,66,7
251280405000008,8,5,8,3,1,1,2,3,2,0,0,0,0,0,3,1,0,0,0,0,4,16,8,3,4,1,4,4,5,1,1,0,0,0,1,0,0,0,0,29,52
251280405000009,8,15,39,37,30,14,10,12,1,1,0,0,0,0,14,20,10,3,0,0,6,12,7,3,7,2,4,3,6,3,1,0,0,3,2,0,0,0,0,206,59
251280405000010,8,48,61,53,30,26,25,4,3,1,0,0,0,0,45,21,10,5,0,1,8,7,5,6,6,2,5,3,2,2,0,1,0,5,2,0,1,0,0,333,55
251280405000011,8,13,13,21,10,5,2,3,0,0,0,0,0,0,13,7,7,1,0,0,2,8,4,1,1,0,1,2,1,1,0,0,0,0,1,1,0,0,0,95,23
251280405000012,1,29,48,51,29,11,12,3,0,0,0,0,0,0,29,23,12,4,0,0,9,15,7,11,3,1,9,7,4,2,1,0,0,2,1,1,1,0,0,251,74
251290305000001,1,33,50,45,26,4,6,12,2,1,0,0,0,0,31,35,13,2,0,0,29,30,26,10,5,3,18,19,9,2,0,0,0,10,3,2,0,0,0,260,166
251290305000002,1,23,31,35,11,7,3,5,1,1,0,0,0,0,22,9,8,1,0,0,14,24,17,14,7,5,10,9,5,3,2,0,0,5,3,1,0,0,1,157,120
251290305000003,1,17,33,33,11,5,0,12,3,1,0,0,0,0,14,12,6,1,0,0,19,25,11,10,1,2,15,12,9,3,2,0,0,7,3,0,0,0,0,148,119
251290305000004,1,33,45,43,29,4,4,11,2,0,0,0,0,0,31,22,13,5,0,0,26,29,27,10,4,0,35,15,7,3,0,0,0,11,3,1,0,0,0,242,171
251290305000005,1,44,56,47,21,14,5,17,1,2,0,0,0,0,43,25,9,2,0,0,37,36,23,11,2,4,13,24,18,4,0,0,0,13,5,1,0,1,0,286,192
251290305000006,1,28,34,35,16,5,7,10,4,3,0,0,0,0,24,10,9,1,0,0,40,24,21,7,4,3,17,30,9,3,0,1,0,10,4,2,0,0,0,186,175
251290305000007,1,36,49,47,24,11,9,9,1,0,0,0,0,0,35,22,6,3,0,0,43,46,22,16,4,9,29,29,17,4,2,0,0,14,5,1,0,0,0,252,241
251290305000008,1,9,16,12,5,0,4,3,1,1,0,0,0,0,8,5,3,1,0,0,9,9,4,6,3,2,2,7,4,2,0,0,0,2,0,0,0,0,0,68,50
251290305000009,1,32,51,28,17,5,8,11,2,0,0,0,0,0,30,23,6,3,1,0,25,23,21,8,8,6,18,19,8,4,1,0,0,6,4,1,1,0,0,217,153
251290305000010,1,20,32,24,11,7,4,6,1,0,0,0,0,0,19,11,3,2,1,0,26,17,17,10,4,4,4,20,6,4,2,0,0,6,4,2,0,0,0,141,126
251290305000011,1,26,37,47,13,11,2,9,1,1,1,0,0,0,25,14,11,0,1,0,39,27,35,24,6,1,18,22,10,9,1,0,0,17,3,1,1,0,0,199,214
251290305000012,8,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0,0
251290305000013,5,29,39,50,34,13,12,11,2,0,0,0,0,0,27,16,11,2,2,0,16,31,18,8,1,9,8,12,13,1,0,0,0,4,3,1,0,0,0,248,125
251290305000014,8,5,13,13,6,9,2,3,1,0,0,0,0,0,4,4,2,2,2,0,0,3,3,4,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,66,16
251290305000015,8,7,7,9,6,5,1,6,0,0,0,0,0,0,7,4,2,1,0,0,3,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,55,9
251290305000016,8,9,2,2,3,2,1,5,0,0,0,0,0,0,9,1,0,0,1,0,8,13,6,8,6,3,0,8,7,3,1,0,1,0,0,0,0,0,0,35,64
251290305000017,8,7,12,6,1,1,0,8,1,0,0,0,0,0,6,5,0,0,0,0,10,34,21,14,5,7,8,10,24,8,1,1,0,0,2,0,0,0,0,47,145
251290305000018,8,31,47,38,48,18,13,17,6,0,0,0,0,0,25,24,9,2,1,0,13,12,10,7,3,3,1,9,6,5,2,0,0,4,2,0,1,0,0,279,78
251290305000019,8,14,7,9,10,1,4,14,6,0,0,0,0,0,8,1,3,2,0,0,1,4,1,2,0,4,0,1,2,1,0,0,0,0,1,0,0,0,0,79,17
251290305000020,5,28,24,35,14,9,7,6,0,0,2,0,0,0,28,8,6,1,1,0,19,15,19,5,1,6,10,18,8,3,0,0,0,1,0,1,0,0,0,169,106
251290305000021,5,21,32,13,14,4,4,5,1,0,0,0,0,0,20,14,4,2,0,0,7,7,8,4,0,2,9,6,2,4,1,0,0,1,0,0,0,0,0,134,51
251290305000022,5,19,28,30,12,6,0,4,1,0,0,0,0,0,18,12,4,1,1,0,9,9,11,2,1,1,7,9,1,2,0,0,0,0,1,1,0,0,0,136,54
251290305000023,5,23,22,22,23,9,6,9,2,1,0,0,0,0,21,8,2,1,0,0,7,7,5,1,2,2,2,5,2,1,0,0,0,2,1,0,0,0,0,149,37
251290305000024,8,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0,0
251290305000025,8,23,19,26,11,6,4,9,0,0,0,0,0,0,23,8,3,2,0,0,11,14,8,7,1,3,7,10,4,2,0,0,0,1,2,0,0,0,0,134,70
251290305000026,8,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0,0
251290305000027,8,10,9,17,9,5,8,1,0,0,0,0,0,0,10,6,3,0,0,0,8,8,6,7,5,2,3,8,7,0,3,0,0,0,0,0,0,0,0,78,57
251290305000029,8,30,35,49,27,5,7,26,8,0,0,0,0,0,22,18,6,3,0,0,19,21,25,15,11,8,8,16,9,6,2,1,0,3,1,1,0,0,0,236,146
251290305000031,1,16,35,36,17,4,4,4,0,1,0,1,0,0,16,18,12,1,0,1,23,13,10,3,0,1,18,10,0,1,0,0,0,13,5,2,0,0,0,166,99
251290305000032,1,33,52,37,17,7,7,28,1,0,0,0,0,0,32,19,6,1,0,0,19,18,19,12,9,7,16,15,8,4,0,1,1,4,4,1,1,0,1,240,140
251290305000033,1,35,37,37,16,4,6,12,2,0,0,0,0,0,33,17,0,0,0,0,29,26,18,12,7,2,20,18,8,1,2,0,0,11,1,3,0,0,0,199,158
251290305000034,1,7,19,23,4,3,4,0,1,0,0,0,0,0,6,5,8,0,0,0,11,10,5,1,2,1,7,5,3,2,0,0,0,6,3,0,0,0,0,80,56
251290305000035,8,5,11,17,9,2,6,4,0,0,0,0,0,0,5,4,5,2,0,0,0,1,1,2,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,70,11
251290305000036,5,9,10,17,10,6,5,5,1,0,0,0,0,0,8,4,3,0,0,0,14,5,7,2,0,0,1,12,5,0,0,0,0,2,0,0,0,0,0,78,48
251290307000001,1,3,3,3,2,1,1,5,0,0,0,0,0,0,3,2,3,0,0,0,5,17,13,6,3,0,0,4,12,3,1,0,0,1,1,0,0,0,0,26,66
251290307000002,8,2,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
251290307000003,8,9,9,11,8,4,4,0,0,0,0,0,0,0,9,3,4,0,0,1,2,9,6,3,1,0,0,2,3,1,0,0,0,0,1,0,0,0,0,62,28
251290307000004,5,10,21,22,25,2,4,6,0,0,0,0,0,0,10,11,3,2,0,0,6,5,2,1,0,0,4,2,0,2,0,0,0,4,0,0,0,0,0,116,26
251290307000005,5,14,12,11,9,3,2,4,0,0,0,0,0,0,14,8,0,0,0,0,1,4,0,1,1,2,2,1,1,0,0,0,0,0,1,0,0,0,0,77,14
251290307000006,5,9,9,15,4,8,5,5,1,0,0,0,0,0,8,6,3,1,1,0,10,3,6,3,4,0,2,8,1,3,1,0,0,2,0,1,0,0,0,75,44
251290320000001,1,46,50,42,17,15,12,11,5,1,0,0,0,0,41,21,12,1,1,0,16,18,18,13,7,2,6,10,6,3,4,0,0,6,2,2,0,0,0,275,113
251290320000002,8,30,32,21,15,7,4,6,4,1,0,0,0,0,26,18,5,1,1,0,12,5,6,4,5,4,4,9,1,2,0,0,0,3,0,0,0,0,0,171,55
251300005000001,1,8,28,17,11,8,4,7,1,2,0,0,0,0,7,13,5,2,0,0,22,19,10,10,9,5,18,16,8,0,3,0,0,6,3,0,0,0,0,113,129
251300005000002,8,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
251300005000003,8,16,31,35,16,17,11,8,0,0,0,0,0,0,16,13,6,0,2,0,16,23,21,12,5,3,6,15,11,7,2,1,0,1,2,1,0,0,0,171,126
251300005000004,8,20,43,33,26,3,11,13,3,2,1,0,0,0,17,21,5,4,0,0,17,27,25,14,11,4,17,14,14,9,2,0,0,3,2,1,0,0,0,202,160
251300030000001,1,21,24,21,14,12,11,7,3,1,0,0,0,0,18,7,7,1,1,0,6,15,9,8,0,2,10,5,2,3,2,0,0,1,6,1,0,0,0,148,70
251300030000002,8,11,4,6,5,5,5,7,1,1,0,0,0,0,10,2,1,1,0,0,4,6,4,4,1,4,2,4,4,1,0,1,0,0,0,1,0,0,0,59,36
251300030000003,8,13,6,10,6,7,2,8,1,0,1,0,0,0,12,4,2,2,0,0,4,3,0,1,0,1,2,4,2,0,0,0,0,0,0,0,0,0,0,74,17
251310905000001,1,28,48,38,14,11,2,18,2,0,0,0,0,0,26,20,14,3,1,0,33,25,19,9,5,4,24,22,13,5,0,0,0,11,3,1,0,0,0,225,174
251310905000002,1,15,27,13,3,2,0,4,1,0,0,0,0,0,14,14,4,1,0,0,15,8,1,1,1,2,10,7,2,0,0,0,0,8,5,0,0,0,0,98,60
251310905000003,1,39,39,31,16,4,3,8,5,0,0,0,0,0,34,13,5,2,0,0,25,24,21,4,3,2,20,16,11,1,0,0,0,9,1,1,0,0,0,199,138
251310905000004,1,46,41,32,14,9,3,10,2,0,0,0,0,0,44,20,11,4,1,0,17,25,12,14,10,8,17,14,9,0,1,1,0,3,4,0,1,0,0,237,136
251310905000005,8,22,41,32,14,5,10,12,1,0,0,0,0,0,21,16,6,1,0,0,12,5,7,1,2,1,13,6,3,2,0,0,0,6,0,0,0,0,0,181,58
251310905000006,8,37,36,40,23,10,4,13,0,0,0,0,0,0,37,18,14,4,1,0,7,6,3,5,3,0,8,4,2,0,0,0,0,3,1,0,0,0,0,237,42
251310905000007,8,21,33,26,15,2,4,7,0,1,0,0,0,0,21,13,6,2,0,0,12,2,2,2,0,1,3,8,1,0,1,0,0,4,0,0,0,0,0,151,36
251310905000008,8,43,41,43,26,13,14,17,1,1,0,0,0,0,42,13,9,4,0,1,17,11,11,5,6,1,11,14,4,1,0,0,0,3,3,0,1,1,0,268,89
251310905000009,8,14,23,18,18,7,10,4,0,0,0,0,0,0,14,11,5,3,1,0,8,6,9,3,0,1,6,5,3,2,1,0,0,3,0,0,0,0,0,128,47
251310905000010,8,9,14,14,7,4,3,5,2,0,0,0,0,0,7,4,5,0,0,0,9,10,5,5,2,2,7,6,2,0,2,0,0,3,3,0,0,0,0,74,56
251310905000011,1,37,45,42,21,6,12,17,1,0,0,0,0,0,36,22,9,2,0,0,32,22,12,8,2,1,23,29,9,4,0,0,0,3,2,0,0,0,0,250,147
251310905000012,5,9,17,5,3,3,4,1,1,1,0,0,0,0,8,8,2,1,0,1,5,1,1,1,0,0,3,3,0,0,0,0,0,2,0,1,0,0,0,64,17
251310907000001,1,49,42,38,12,7,8,19,4,0,0,0,0,0,45,19,10,1,1,0,28,21,22,13,5,5,13,18,5,5,0,0,0,10,1,2,0,0,0,255,148
251310907000002,5,14,20,17,5,2,0,7,0,0,0,0,0,0,14,7,5,1,0,0,6,2,2,3,0,3,7,3,0,0,0,0,0,3,1,0,0,0,0,92,30
251310907000003,8,21,32,27,17,6,10,8,2,0,0,0,0,0,19,18,6,2,0,0,7,10,11,6,3,2,6,4,2,3,1,0,0,3,2,0,0,0,0,168,60
251310907000004,8,18,20,12,10,4,2,8,2,0,0,0,0,0,16,8,1,2,0,0,9,13,9,2,1,1,5,7,3,0,1,0,0,2,2,0,0,0,0,103,55
251310907000005,8,15,18,12,6,2,0,2,0,0,0,0,0,0,15,10,3,2,0,0,4,1,1,1,1,0,8,4,0,0,0,0,0,0,0,0,0,0,0,85,20
251310908000001,1,19,14,13,11,9,5,3,0,0,0,0,0,0,19,9,3,1,0,0,18,23,12,9,7,9,13,14,7,3,1,0,0,4,3,1,0,0,0,106,124
251310908000002,8,38,61,55,30,21,18,10,1,2,0,2,0,0,37,17,10,4,1,0,26,32,13,11,3,6,13,18,10,3,2,0,0,8,6,2,0,0,0,307,153
251310908000003,8,24,21,12,9,8,10,6,1,0,0,0,0,0,23,5,2,1,0,0,5,8,6,0,0,0,6,3,1,0,0,0,0,2,1,0,0,0,0,122,32
251315805000001,1,10,15,9,9,2,2,11,0,1,0,0,0,0,10,5,2,1,1,0,55,71,44,25,9,9,17,47,36,9,5,0,0,8,3,0,0,0,0,78,338
251315805000002,8,26,31,27,20,8,13,14,2,1,0,0,0,0,24,12,9,2,0,1,4,10,12,5,3,3,5,3,4,3,0,1,0,1,0,1,0,0,0,190,55
251315805000003,8,22,28,31,17,9,12,12,1,2,0,0,0,0,21,14,7,1,0,0,12,12,14,8,7,7,4,6,4,4,2,0,0,6,4,0,0,0,0,177,90
251315805000004,8,20,23,21,13,2,4,12,6,0,0,0,0,0,14,11,2,2,1,0,11,11,10,6,5,8,7,10,5,4,2,0,0,1,1,0,0,0,0,131,81
251315805000005,8,3,2,1,3,2,1,4,1,0,0,0,0,0,2,0,0,1,1,0,18,22,19,18,13,7,5,17,15,6,4,1,0,1,0,1,0,0,0,21,147
251315805000006,8,9,19,20,18,9,12,2,0,0,0,0,0,0,9,7,2,1,0,0,6,3,8,1,2,0,1,5,2,1,0,0,0,1,1,1,0,0,0,108,32
251315805000007,8,16,13,17,4,5,11,8,2,0,0,0,0,0,14,9,3,1,0,0,36,53,44,26,17,13,9,27,21,13,6,0,2,9,2,0,0,0,0,103,278
251315805000008,8,12,8,4,7,1,4,8,2,1,0,0,0,0,10,3,1,2,0,0,21,18,15,16,9,12,13,17,10,5,3,1,1,4,0,0,0,0,0,63,145
251315805000009,1,12,19,18,15,8,11,9,1,1,0,0,0,0,11,6,3,1,0,0,37,42,40,15,7,6,13,29,20,13,3,0,0,8,3,0,0,0,0,115,236
251315805000010,5,11,9,12,6,2,4,11,0,0,0,0,0,0,11,1,0,1,1,0,9,5,5,4,2,3,8,6,4,1,0,0,0,3,0,0,0,0,0,69,50
251320805000001,1,41,39,45,20,4,5,13,1,0,0,0,0,0,40,12,7,2,0,1,29,33,24,14,5,3,17,22,14,7,0,0,0,7,5,3,0,0,0,230,183
251320805000002,1,36,33,30,22,10,5,4,1,0,1,0,0,0,35,10,7,3,2,0,14,11,13,5,4,3,9,10,4,2,0,0,0,4,2,1,0,0,0,199,82
251320805000003,8,14,13,14,4,2,4,2,3,0,0,0,0,0,11,4,1,0,0,0,1,1,1,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,72,10
251320805000004,8,29,29,31,22,6,5,8,5,1,0,0,0,0,24,15,3,1,0,0,5,9,2,0,0,0,2,4,3,0,0,0,0,1,1,0,0,0,0,179,27
251320805000005,8,29,36,39,20,16,4,6,1,1,0,0,0,0,28,12,5,1,0,0,9,11,9,7,1,2,3,8,5,2,1,0,0,1,0,2,0,0,0,198,61
251320805000006,5,34,35,33,7,5,2,6,1,0,0,0,0,0,33,16,10,0,2,0,14,7,6,3,0,0,5,12,3,1,0,0,0,2,0,1,0,0,0,184,54
251320805000007,8,1,5,7,6,1,4,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,28,4
251320805000008,5,31,45,39,29,8,6,6,1,0,0,0,0,0,30,20,5,1,0,0,8,16,11,5,3,1,13,5,3,1,0,0,0,3,3,0,0,0,0,221,72
251320805000009,8,43,40,42,17,10,6,7,0,0,0,0,0,0,43,17,13,2,1,0,11,6,3,1,0,0,6,7,4,2,0,0,0,4,1,0,0,0,0,241,45
251320805000010,1,26,40,35,12,7,1,5,4,0,0,0,0,0,22,19,8,0,0,0,18,8,7,7,2,1,8,11,3,0,1,0,0,7,1,0,0,0,0,179,74
251320805000011,1,30,49,43,23,2,2,9,3,0,0,0,0,0,27,21,8,3,0,0,18,15,19,9,3,1,5,14,6,4,0,0,0,4,1,0,0,0,0,220,99
251330705000001,1,29,18,16,9,4,4,5,2,0,0,0,0,0,27,7,4,0,0,0,20,9,10,1,1,2,9,10,0,1,0,0,0,10,3,0,0,0,0,125,76
251330705000002,1,33,59,37,7,6,5,18,1,1,0,0,0,0,32,31,11,0,0,0,29,17,7,5,1,0,19,18,6,1,0,0,0,11,1,1,0,0,0,241,116
251330705000003,1,53,80,50,16,7,9,15,2,1,0,0,0,0,51,39,9,2,1,0,27,14,10,4,5,2,21,12,3,1,1,0,0,15,3,1,1,0,0,335,120
251330705000004,8,13,14,12,5,4,1,11,2,1,0,0,0,0,11,4,3,0,0,0,4,4,4,2,1,2,2,1,1,0,0,0,0,3,0,0,0,0,0,81,24
251330705000005,8,14,17,11,7,2,0,5,0,2,0,0,0,0,14,6,2,0,0,0,19,20,26,14,6,5,4,16,8,11,6,0,0,3,0,0,0,0,0,80,138
251330705000006,8,29,35,35,17,13,11,6,0,0,0,0,0,0,29,13,9,1,0,0,4,7,2,1,1,1,1,3,0,0,0,0,1,1,2,0,0,0,0,198,24
251330705000007,8,22,17,16,13,7,6,8,2,0,0,0,0,0,20,5,6,2,1,0,5,5,1,5,0,2,7,3,1,0,0,0,0,2,0,0,0,0,0,125,31
251330705000008,5,13,8,8,2,1,0,7,3,0,0,0,0,0,10,1,2,0,0,0,13,21,14,4,5,1,7,13,8,6,0,0,0,0,2,0,0,0,0,55,94
251330705000009,8,25,21,31,22,6,3,13,2,0,0,0,0,0,23,12,8,2,0,0,3,6,7,6,4,3,4,1,2,2,0,0,1,2,1,0,1,0,0,168,43
251330705000010,1,35,43,24,9,4,3,15,3,0,0,0,0,0,32,19,4,0,0,1,20,16,12,3,3,1,19,12,6,2,0,0,0,8,4,0,0,0,0,192,106
251335605000001,1,28,45,48,25,11,9,18,3,0,0,0,0,0,25,20,14,2,1,0,40,55,57,29,8,9,12,30,25,16,2,0,0,10,3,0,0,0,0,249,296
